Second,Volt
 2.29379987717,0.04800,
 2.29399991035,0.04800,
 2.29419994354,0.04800,
 2.29439997673,0.05200,
 2.29460000992,0.04800,
 2.29480004311,0.04800,
 2.29499983788,0.05200,
 2.29519987106,0.05200,
 2.29539990425,0.04400,
 2.29559993744,0.04800,
 2.29579997063,0.05200,
 2.29600000381,0.04400,
 2.29620003700,0.03600,
 2.29639983177,0.04400,
 2.29659986496,0.06000,
 2.29679989815,0.06800,
 2.29699993134,0.05600,
 2.29719996452,0.04800,
 2.29739999771,0.05200,
 2.29760003090,0.04000,
 2.29779982567,0.02400,
 2.29799985886,0.05200,
 2.29819989204,0.04400,
 2.29839992523,0.06800,
 2.29859995842,0.04800,
 2.29879999161,0.07200,
 2.29900002480,0.05600,
 2.29920005798,0.04800,
 2.29939985275,0.04800,
 2.29959988594,0.04800,
 2.29979991913,0.04000,
 2.29999995232,0.04400,
 2.30019998550,0.04800,
 2.30040001869,0.05200,
 2.30060005188,0.04800,
 2.30079984665,0.05600,
 2.30099987984,0.06000,
 2.30119991302,0.05200,
 2.30139994621,0.04800,
 2.30159997940,0.05200,
 2.30180001259,0.04800,
 2.30200004578,0.05200,
 2.30219984055,0.04800,
 2.30239987373,0.04400,
 2.30259990692,0.04800,
 2.30279994011,0.05600,
 2.30299997330,0.04400,
 2.30320000648,0.04400,
 2.30340003967,0.04000,
 2.30359983444,0.04800,
 2.30379986763,0.04800,
 2.30399990082,0.04800,
 2.30419993401,0.04000,
 2.30439996719,0.05600,
 2.30460000038,0.07200,
 2.30480003357,0.07200,
 2.30499982834,0.06000,
 2.30519986153,0.05200,
 2.30539989471,0.04800,
 2.30559992790,0.04800,
 2.30579996109,0.03600,
 2.30599999428,0.03600,
 2.30620002747,0.04800,
 2.30640006065,0.05600,
 2.30659985542,0.05200,
 2.30679988861,0.06800,
 2.30699992180,0.05600,
 2.30719995499,0.08000,
 2.30739998817,0.05200,
 2.30760002136,0.04400,
 2.30780005455,0.05200,
 2.30799984932,0.05200,
 2.30819988251,0.05200,
 2.30839991570,0.05200,
 2.30859994888,0.04800,
 2.30879998207,0.05200,
 2.30900001526,0.04800,
 2.30920004845,0.04800,
 2.30939984322,0.05200,
 2.30959987640,0.04800,
 2.30979990959,0.05200,
 2.30999994278,0.04800,
 2.31019997597,0.04800,
 2.31040000916,0.05200,
 2.31060004234,0.05600,
 2.31079983711,0.04800,
 2.31099987030,0.03600,
 2.31119990349,0.04400,
 2.31139993668,0.04800,
 2.31159996986,0.05600,
 2.31180000305,0.05200,
 2.31200003624,0.05600,
 2.31219983101,0.05200,
 2.31239986420,0.05200,
 2.31259989738,0.04800,
 2.31279993057,0.05600,
 2.31299996376,0.04400,
 2.31319999695,0.04000,
 2.31340003014,0.04800,
 2.31359982491,0.04400,
 2.31379985809,0.04000,
 2.31399989128,0.04800,
 2.31419992447,0.04800,
 2.31439995766,0.06800,
 2.31459999084,0.06800,
 2.31480002403,0.04800,
 2.31500005722,0.04800,
 2.31519985199,0.03600,
 2.31539988518,0.04400,
 2.31559991837,0.03200,
 2.31579995155,0.04800,
 2.31599998474,0.05200,
 2.31620001793,0.05200,
 2.31640005112,0.04400,
 2.31659984589,0.04400,
 2.31679987907,0.04800,
 2.31699991226,0.04800,
 2.31719994545,0.05600,
 2.31739997864,0.04400,
 2.31760001183,0.05600,
 2.31780004501,0.04800,
 2.31799983978,0.05600,
 2.31819987297,0.05600,
 2.31839990616,0.05600,
 2.31859993935,0.05200,
 2.31879997253,0.05200,
 2.31900000572,0.04400,
 2.31920003891,0.04800,
 2.31939983368,0.05600,
 2.31959986687,0.06000,
 2.31979990005,0.06000,
 2.31999993324,0.05600,
 2.32019996643,0.04800,
 2.32039999962,0.04400,
 2.32060003281,0.04800,
 2.32079982758,0.04800,
 2.32099986076,0.05200,
 2.32119989395,0.04800,
 2.32139992714,0.03600,
 2.32159996033,0.05200,
 2.32179999352,0.05600,
 2.32200002670,0.05600,
 2.32220005989,0.05200,
 2.32239985466,0.05200,
 2.32259988785,0.05600,
 2.32279992104,0.05200,
 2.32299995422,0.04800,
 2.32319998741,0.04800,
 2.32340002060,0.05600,
 2.32360005379,0.04800,
 2.32379984856,0.01600,
 2.32399988174,0.03200,
 2.32419991493,0.05600,
 2.32439994812,0.04800,
 2.32459998131,0.05600,
 2.32480001450,0.04800,
 2.32500004768,0.04800,
 2.32519984245,0.04800,
 2.32539987564,0.05200,
 2.32559990883,0.04800,
 2.32579994202,0.05200,
 2.32599997520,0.04800,
 2.32620000839,0.05600,
 2.32640004158,0.05200,
 2.32659983635,0.05200,
 2.32679986954,0.05200,
 2.32699990273,0.05600,
 2.32719993591,0.04400,
 2.32739996910,0.05200,
 2.32760000229,0.06000,
 2.32780003548,0.05600,
 2.32799983025,0.05600,
 2.32819986343,0.04800,
 2.32839989662,0.04400,
 2.32859992981,0.04800,
 2.32879996300,0.05200,
 2.32899999619,0.04800,
 2.32920002937,0.05600,
 2.32939982414,0.05200,
 2.32959985733,0.04800,
 2.32979989052,0.05600,
 2.32999992371,0.05600,
 2.33019995689,0.05600,
 2.33039999008,0.04800,
 2.33060002327,0.05200,
 2.33080005646,0.05200,
 2.33099985123,0.02000,
 2.33119988441,0.01200,
 2.33139991760,0.03600,
 2.33159995079,0.03600,
 2.33179998398,0.05200,
 2.33200001717,0.06000,
 2.33220005035,0.06800,
 2.33239984512,0.05600,
 2.33259987831,0.05600,
 2.33279991150,0.04800,
 2.33299994469,0.04800,
 2.33319997787,0.04800,
 2.33340001106,0.05200,
 2.33360004425,0.04800,
 2.33379983902,0.04800,
 2.33399987221,0.04800,
 2.33419990540,0.04800,
 2.33439993858,0.04800,
 2.33459997177,0.04800,
 2.33480000496,0.04800,
 2.33500003815,0.04400,
 2.33519983292,0.05200,
 2.33539986610,0.04800,
 2.33559989929,0.05200,
 2.33579993248,0.05200,
 2.33599996567,0.03600,
 2.33619999886,0.03600,
 2.33640003204,0.04000,
 2.33659982681,0.04800,
 2.33679986000,0.05600,
 2.33699989319,0.05200,
 2.33719992638,0.05200,
 2.33739995956,0.04800,
 2.33759999275,0.05200,
 2.33780002594,0.05200,
 2.33800005913,0.05200,
 2.33819985390,0.04400,
 2.33839988708,0.04400,
 2.33859992027,0.04000,
 2.33879995346,0.04400,
 2.33899998665,0.04800,
 2.33920001984,0.04000,
 2.33940005302,0.06800,
 2.33959984779,0.05600,
 2.33979988098,0.07600,
 2.33999991417,0.05600,
 2.34019994736,0.05200,
 2.34039998055,0.06800,
 2.34060001373,0.04800,
 2.34080004692,0.03600,
 2.34099984169,0.04800,
 2.34119987488,0.05200,
 2.34139990807,0.05200,
 2.34159994125,0.05200,
 2.34179997444,0.05600,
 2.34200000763,0.05200,
 2.34220004082,0.04800,
 2.34239983559,0.04800,
 2.34259986877,0.04800,
 2.34279990196,0.05200,
 2.34299993515,0.04800,
 2.34319996834,0.04800,
 2.34340000153,0.04800,
 2.34360003471,0.04800,
 2.34379982948,0.04800,
 2.34399986267,0.04800,
 2.34419989586,0.03600,
 2.34439992905,0.05600,
 2.34459996223,0.05200,
 2.34479999542,0.05200,
 2.34500002861,0.05200,
 2.34519982338,0.05600,
 2.34539985657,0.04800,
 2.34559988976,0.04800,
 2.34579992294,0.04800,
 2.34599995613,0.04800,
 2.34619998932,0.04800,
 2.34640002251,0.03200,
 2.34660005569,0.03600,
 2.34679985046,0.04800,
 2.34699988365,0.04800,
 2.34719991684,0.04800,
 2.34739995003,0.05600,
 2.34759998322,0.07200,
 2.34780001640,0.05200,
 2.34800004959,0.04800,
 2.34819984436,0.03200,
 2.34839987755,0.04000,
 2.34859991074,0.04400,
 2.34879994392,0.04400,
 2.34899997711,0.03200,
 2.34920001030,0.04400,
 2.34940004349,0.05200,
 2.34959983826,0.04800,
 2.34979987144,0.04800,
 2.34999990463,0.04800,
 2.35019993782,0.05200,
 2.35039997101,0.05200,
 2.35060000420,0.04800,
 2.35080003738,0.04400,
 2.35099983215,0.05200,
 2.35119986534,0.05600,
 2.35139989853,0.04800,
 2.35159993172,0.05200,
 2.35179996490,0.05200,
 2.35199999809,0.04800,
 2.35220003128,0.04800,
 2.35239982605,0.04000,
 2.35259985924,0.06800,
 2.35279989243,0.06800,
 2.35299992561,0.05600,
 2.35319995880,0.04400,
 2.35339999199,0.04800,
 2.35360002518,0.05200,
 2.35380005836,0.05200,
 2.35399985313,0.04800,
 2.35419988632,0.05200,
 2.35439991951,0.04400,
 2.35459995270,0.04000,
 2.35479998589,0.05200,
 2.35500001907,0.07200,
 2.35520005226,0.06800,
 2.35539984703,0.06000,
 2.35559988022,0.05600,
 2.35579991341,0.05600,
 2.35599994659,0.04000,
 2.35619997978,0.03200,
 2.35640001297,0.04800,
 2.35660004616,0.04400,
 2.35679984093,0.04400,
 2.35699987411,0.04400,
 2.35719990730,0.04400,
 2.35739994049,0.05600,
 2.35759997368,0.05200,
 2.35780000687,0.04800,
 2.35800004005,0.04800,
 2.35819983482,0.05600,
 2.35839986801,0.04800,
 2.35859990120,0.05200,
 2.35879993439,0.05600,
 2.35899996758,0.05600,
 2.35920000076,0.05600,
 2.35940003395,0.04400,
 2.35959982872,0.04800,
 2.35979986191,0.04400,
 2.35999989510,0.04800,
 2.36019992828,0.04800,
 2.36039996147,0.04400,
 2.36059999466,0.04800,
 2.36080002785,0.04800,
 2.36099982262,0.04800,
 2.36119985580,0.04000,
 2.36139988899,0.04000,
 2.36159992218,0.04800,
 2.36179995537,0.04400,
 2.36199998856,0.04800,
 2.36220002174,0.05200,
 2.36240005493,0.04800,
 2.36259984970,0.04800,
 2.36279988289,0.04800,
 2.36299991608,0.04000,
 2.36319994926,0.05200,
 2.36339998245,0.04800,
 2.36360001564,0.04400,
 2.36380004883,0.04400,
 2.36399984360,0.04800,
 2.36419987679,0.04800,
 2.36439990997,0.03200,
 2.36459994316,0.04800,
 2.36479997635,0.05600,
 2.36500000954,0.05600,
 2.36520004272,0.05600,
 2.36539983749,0.04800,
 2.36559987068,0.06000,
 2.36579990387,0.06800,
 2.36599993706,0.04800,
 2.36619997025,0.04800,
 2.36640000343,0.04800,
 2.36660003662,0.05200,
 2.36679983139,0.05600,
 2.36699986458,0.05200,
 2.36719989777,0.05200,
 2.36739993095,0.05200,
 2.36759996414,0.05600,
 2.36779999733,0.04800,
 2.36800003052,0.04800,
 2.36819982529,0.04800,
 2.36839985847,0.05600,
 2.36859989166,0.04800,
 2.36879992485,0.05200,
 2.36899995804,0.05200,
 2.36919999123,0.03600,
 2.36940002441,0.03600,
 2.36960005760,0.04800,
 2.36979985237,0.04800,
 2.36999988556,0.05600,
 2.37019991875,0.05200,
 2.37039995193,0.06000,
 2.37059998512,0.03600,
 2.37080001831,0.04800,
 2.37100005150,0.04800,
 2.37119984627,0.05600,
 2.37139987946,0.05600,
 2.37159991264,0.03600,
 2.37179994583,0.02800,
 2.37199997902,0.04000,
 2.37220001221,0.04800,
 2.37240004539,0.05200,
 2.37259984016,0.04800,
 2.37279987335,0.07600,
 2.37299990654,0.06800,
 2.37319993973,0.04000,
 2.37339997292,0.04800,
 2.37360000610,0.05600,
 2.37380003929,0.04800,
 2.37399983406,0.03200,
 2.37419986725,0.04800,
 2.37439990044,0.04800,
 2.37459993362,0.04800,
 2.37479996681,0.04800,
 2.37500000000,0.05200,
 2.37520003319,0.05600,
 2.37539982796,0.04800,
 2.37559986115,0.05200,
 2.37579989433,0.05200,
 2.37599992752,0.05600,
 2.37619996071,0.05600,
 2.37639999390,0.05200,
 2.37660002708,0.05200,
 2.37679982185,0.05200,
 2.37699985504,0.04800,
 2.37719988823,0.04800,
 2.37739992142,0.05600,
 2.37759995461,0.04800,
 2.37779998779,0.06800,
 2.37800002098,0.05200,
 2.37820005417,0.05200,
 2.37839984894,0.05200,
 2.37859988213,0.05200,
 2.37879991531,0.04800,
 2.37899994850,0.04800,
 2.37919998169,0.04800,
 2.37940001488,0.04800,
 2.37960004807,0.04800,
 2.37979984283,0.05200,
 2.37999987602,0.05600,
 2.38019990921,0.05600,
 2.38039994240,0.05600,
 2.38059997559,0.05600,
 2.38080000877,0.05200,
 2.38100004196,0.05600,
 2.38119983673,0.04800,
 2.38139986992,0.03600,
 2.38159990311,0.03600,
 2.38179993629,0.04800,
 2.38199996948,0.04800,
 2.38220000267,0.03200,
 2.38240003586,0.04800,
 2.38259983063,0.05600,
 2.38279986382,0.04800,
 2.38299989700,0.05200,
 2.38319993019,0.04800,
 2.38339996338,0.05200,
 2.38359999657,0.05200,
 2.38380002975,0.05200,
 2.38399982452,0.05600,
 2.38419985771,0.05200,
 2.38439989090,0.05200,
 2.38459992409,0.04800,
 2.38479995728,0.05600,
 2.38499999046,0.04800,
 2.38520002365,0.04800,
 2.38540005684,0.04800,
 2.38559985161,0.05200,
 2.38579988480,0.05200,
 2.38599991798,0.07200,
 2.38619995117,0.04800,
 2.38639998436,0.03600,
 2.38660001755,0.04000,
 2.38680005074,0.04000,
 2.38699984550,0.04800,
 2.38719987869,0.04800,
 2.38739991188,0.04800,
 2.38759994507,0.04800,
 2.38779997826,0.04800,
 2.38800001144,0.04000,
 2.38820004463,0.07600,
 2.38839983940,0.07200,
 2.38859987259,0.05600,
 2.38879990578,0.05200,
 2.38899993896,0.04400,
 2.38919997215,0.04400,
 2.38940000534,0.04000,
 2.38960003853,0.03200,
 2.38979983330,0.04800,
 2.38999986649,0.04400,
 2.39019989967,0.06000,
 2.39039993286,0.04800,
 2.39059996605,0.07200,
 2.39079999924,0.06000,
 2.39100003242,0.04800,
 2.39119982719,0.04800,
 2.39139986038,0.05200,
 2.39159989357,0.04400,
 2.39179992676,0.05200,
 2.39199995995,0.04800,
 2.39219999313,0.04800,
 2.39240002632,0.04400,
 2.39259982109,0.05600,
 2.39279985428,0.04800,
 2.39299988747,0.04400,
 2.39319992065,0.04800,
 2.39339995384,0.05200,
 2.39359998703,0.04800,
 2.39380002022,0.04400,
 2.39400005341,0.04800,
 2.39419984818,0.04800,
 2.39439988136,0.04000,
 2.39459991455,0.04000,
 2.39479994774,0.04800,
 2.39499998093,0.05200,
 2.39520001411,0.06000,
 2.39540004730,0.04800,
 2.39559984207,0.05600,
 2.39579987526,0.04800,
 2.39599990845,0.04800,
 2.39619994164,0.04400,
 2.39639997482,0.05200,
 2.39660000801,0.04400,
 2.39680004120,0.04000,
 2.39699983597,0.04400,
 2.39719986916,0.04000,
 2.39739990234,0.04800,
 2.39759993553,0.05200,
 2.39779996872,0.06000,
 2.39800000191,0.07600,
 2.39820003510,0.06800,
 2.39839982986,0.06000,
 2.39859986305,0.05600,
 2.39879989624,0.05200,
 2.39899992943,0.05600,
 2.39919996262,0.05200,
 2.39939999580,0.04800,
 2.39960002899,0.05200,
 2.39979982376,0.04800,
 2.39999985695,0.04800,
 2.40019989014,0.05200,
 2.40039992332,0.04800,
 2.40059995651,0.04800,
 2.40079998970,0.04800,
 2.40100002289,0.04800,
 2.40120005608,0.04800,
 2.40139985085,0.04800,
 2.40159988403,0.04800,
 2.40179991722,0.04800,
 2.40199995041,0.04800,
 2.40219998360,0.05200,
 2.40240001678,0.04800,
 2.40260004997,0.03200,
 2.40279984474,0.04000,
 2.40299987793,0.06800,
 2.40319991112,0.05600,
 2.40339994431,0.05200,
 2.40359997749,0.05600,
 2.40380001068,0.05200,
 2.40400004387,0.04800,
 2.40419983864,0.04800,
 2.40439987183,0.05600,
 2.40459990501,0.04400,
 2.40479993820,0.05200,
 2.40499997139,0.02000,
 2.40520000458,0.04000,
 2.40540003777,0.04800,
 2.40559983253,0.05600,
 2.40579986572,0.05600,
 2.40599989891,0.04800,
 2.40619993210,0.05600,
 2.40639996529,0.04800,
 2.40659999847,0.05200,
 2.40680003166,0.04000,
 2.40699982643,0.03200,
 2.40719985962,0.04800,
 2.40739989281,0.03200,
 2.40759992599,0.03600,
 2.40779995918,0.04800,
 2.40799999237,0.04800,
 2.40820002556,0.04800,
 2.40839982033,0.04400,
 2.40859985352,0.04800,
 2.40879988670,0.04800,
 2.40899991989,0.05600,
 2.40919995308,0.05200,
 2.40939998627,0.04800,
 2.40960001945,0.04800,
 2.40980005264,0.05600,
 2.40999984741,0.04800,
 2.41019988060,0.04800,
 2.41039991379,0.04800,
 2.41059994698,0.05200,
 2.41079998016,0.04800,
 2.41100001335,0.07200,
 2.41120004654,0.06000,
 2.41139984131,0.04800,
 2.41159987450,0.05200,
 2.41179990768,0.04800,
 2.41199994087,0.04800,
 2.41219997406,0.04400,
 2.41240000725,0.04800,
 2.41260004044,0.05200,
 2.41279983521,0.04800,
 2.41299986839,0.04400,
 2.41319990158,0.04800,
 2.41339993477,0.05600,
 2.41359996796,0.06800,
 2.41380000114,0.05200,
 2.41400003433,0.04800,
 2.41419982910,0.04400,
 2.41439986229,0.05600,
 2.41459989548,0.03200,
 2.41479992867,0.01600,
 2.41499996185,0.04000,
 2.41519999504,0.05600,
 2.41540002823,0.06000,
 2.41559982300,0.04400,
 2.41579985619,0.05200,
 2.41599988937,0.04800,
 2.41619992256,0.04800,
 2.41639995575,0.05200,
 2.41659998894,0.05200,
 2.41680002213,0.05600,
 2.41700005531,0.05200,
 2.41719985008,0.04800,
 2.41739988327,0.05200,
 2.41759991646,0.04800,
 2.41779994965,0.05200,
 2.41799998283,0.04800,
 2.41820001602,0.04800,
 2.41840004921,0.04800,
 2.41859984398,0.04800,
 2.41879987717,0.05200,
 2.41899991035,0.04800,
 2.41919994354,0.05600,
 2.41939997673,0.04800,
 2.41960000992,0.04800,
 2.41980004311,0.04000,
 2.41999983788,0.04000,
 2.42019987106,0.04800,
 2.42039990425,0.04800,
 2.42059993744,0.04800,
 2.42079997063,0.05600,
 2.42100000381,0.05200,
 2.42120003700,0.05200,
 2.42139983177,0.05200,
 2.42159986496,0.07600,
 2.42179989815,0.06000,
 2.42199993134,0.04000,
 2.42219996452,0.04800,
 2.42239999771,0.04400,
 2.42260003090,0.03600,
 2.42279982567,0.03600,
 2.42299985886,0.04400,
 2.42319989204,0.06800,
 2.42339992523,0.04400,
 2.42359995842,0.05600,
 2.42379999161,0.05200,
 2.42400002480,0.07200,
 2.42419981956,0.05600,
 2.42439985275,0.05200,
 2.42459988594,0.05200,
 2.42479991913,0.04800,
 2.42499995232,0.04800,
 2.42519998550,0.05200,
 2.42540001869,0.05200,
 2.42560005188,0.05200,
 2.42579984665,0.05200,
 2.42599987984,0.04800,
 2.42619991302,0.04800,
 2.42639994621,0.04400,
 2.42659997940,0.04800,
 2.42680001259,0.05200,
 2.42700004578,0.05600,
 2.42719984055,0.05600,
 2.42739987373,0.04800,
 2.42759990692,0.03600,
 2.42779994011,0.04000,
 2.42799997330,0.04800,
 2.42820000648,0.05200,
 2.42840003967,0.05600,
 2.42859983444,0.06800,
 2.42879986763,0.05200,
 2.42899990082,0.05600,
 2.42919993401,0.04800,
 2.42939996719,0.05200,
 2.42960000038,0.05200,
 2.42980003357,0.04800,
 2.42999982834,0.04800,
 2.43019986153,0.04000,
 2.43039989471,0.04400,
 2.43059992790,0.04800,
 2.43079996109,0.04800,
 2.43099999428,0.04800,
 2.43120002747,0.06800,
 2.43139982224,0.05600,
 2.43159985542,0.05600,
 2.43179988861,0.03600,
 2.43199992180,0.03600,
 2.43219995499,0.03200,
 2.43239998817,0.04400,
 2.43260002136,0.05600,
 2.43280005455,0.04800,
 2.43299984932,0.05600,
 2.43319988251,0.04800,
 2.43339991570,0.05200,
 2.43359994888,0.05200,
 2.43379998207,0.04800,
 2.43400001526,0.04800,
 2.43420004845,0.04800,
 2.43439984322,0.04800,
 2.43459987640,0.04800,
 2.43479990959,0.04800,
 2.43499994278,0.05200,
 2.43519997597,0.04800,
 2.43540000916,0.04400,
 2.43560004234,0.04800,
 2.43579983711,0.04800,
 2.43599987030,0.04400,
 2.43619990349,0.07200,
 2.43639993668,0.06800,
 2.43659996986,0.07200,
 2.43680000305,0.04800,
 2.43700003624,0.05200,
 2.43719983101,0.04800,
 2.43739986420,0.04800,
 2.43759989738,0.05200,
 2.43779993057,0.05200,
 2.43799996376,0.05200,
 2.43819999695,0.04800,
 2.43840003014,0.04000,
 2.43859982491,0.05600,
 2.43879985809,0.05600,
 2.43899989128,0.06000,
 2.43919992447,0.06000,
 2.43939995766,0.05600,
 2.43959999084,0.05600,
 2.43980002403,0.03600,
 2.44000005722,0.03600,
 2.44019985199,0.04800,
 2.44039988518,0.04000,
 2.44059991837,0.05200,
 2.44079995155,0.03600,
 2.44099998474,0.04800,
 2.44120001793,0.05200,
 2.44140005112,0.04800,
 2.44159984589,0.04800,
 2.44179987907,0.05200,
 2.44199991226,0.04800,
 2.44219994545,0.05200,
 2.44239997864,0.05200,
 2.44260001183,0.04800,
 2.44280004501,0.05200,
 2.44299983978,0.04800,
 2.44319987297,0.05200,
 2.44339990616,0.04800,
 2.44359993935,0.04800,
 2.44379997253,0.04800,
 2.44400000572,0.04800,
 2.44420003891,0.04800,
 2.44439983368,0.06000,
 2.44459986687,0.05600,
 2.44479990005,0.04800,
 2.44499993324,0.04800,
 2.44519996643,0.04800,
 2.44539999962,0.04400,
 2.44560003281,0.05600,
 2.44579982758,0.05200,
 2.44599986076,0.04400,
 2.44619989395,0.05600,
 2.44639992714,0.04800,
 2.44659996033,0.04800,
 2.44679999352,0.07200,
 2.44700002670,0.06000,
 2.44719982147,0.05200,
 2.44739985466,0.05200,
 2.44759988785,0.04800,
 2.44779992104,0.04400,
 2.44799995422,0.02800,
 2.44819998741,0.04000,
 2.44840002060,0.05200,
 2.44860005379,0.05600,
 2.44879984856,0.04800,
 2.44899988174,0.05600,
 2.44919991493,0.05200,
 2.44939994812,0.04800,
 2.44959998131,0.04800,
 2.44980001450,0.05600,
 2.45000004768,0.04800,
 2.45019984245,0.04800,
 2.45039987564,0.05200,
 2.45059990883,0.05200,
 2.45079994202,0.05600,
 2.45099997520,0.05200,
 2.45120000839,0.05600,
 2.45140004158,0.04800,
 2.45159983635,0.05600,
 2.45179986954,0.04800,
 2.45199990273,0.04000,
 2.45219993591,0.04800,
 2.45239996910,0.05200,
 2.45260000229,0.05200,
 2.45280003548,0.03600,
 2.45299983025,0.03200,
 2.45319986343,0.03600,
 2.45339989662,0.04000,
 2.45359992981,0.04800,
 2.45379996300,0.04400,
 2.45399999619,0.05200,
 2.45420002937,0.04800,
 2.45439982414,0.04800,
 2.45459985733,0.04800,
 2.45479989052,0.04800,
 2.45499992371,0.04800,
 2.45519995689,0.05600,
 2.45539999008,0.03600,
 2.45560002327,0.04000,
 2.45580005646,0.03600,
 2.45599985123,0.05600,
 2.45619988441,0.04400,
 2.45639991760,0.05600,
 2.45659995079,0.07600,
 2.45679998398,0.05600,
 2.45700001717,0.04000,
 2.45720005035,0.06800,
 2.45739984512,0.05600,
 2.45759987831,0.05200,
 2.45779991150,0.05200,
 2.45799994469,0.05600,
 2.45819997787,0.05200,
 2.45840001106,0.04800,
 2.45860004425,0.04400,
 2.45879983902,0.05200,
 2.45899987221,0.04800,
 2.45919990540,0.04800,
 2.45939993858,0.05200,
 2.45959997177,0.04800,
 2.45980000496,0.05200,
 2.46000003815,0.04800,
 2.46019983292,0.05200,
 2.46039986610,0.04800,
 2.46059989929,0.05600,
 2.46079993248,0.05200,
 2.46099996567,0.03600,
 2.46119999886,0.05200,
 2.46140003204,0.04800,
 2.46159982681,0.05600,
 2.46179986000,0.05200,
 2.46199989319,0.04800,
 2.46219992638,0.04400,
 2.46239995956,0.04800,
 2.46259999275,0.04800,
 2.46280002594,0.04800,
 2.46299982071,0.04800,
 2.46319985390,0.04800,
 2.46339988708,0.04000,
 2.46359992027,0.04800,
 2.46379995346,0.04400,
 2.46399998665,0.04800,
 2.46420001984,0.05600,
 2.46440005302,0.05600,
 2.46459984779,0.07600,
 2.46479988098,0.07600,
 2.46499991417,0.03600,
 2.46519994736,0.03600,
 2.46539998055,0.04000,
 2.46560001373,0.04800,
 2.46580004692,0.04800,
 2.46599984169,0.04800,
 2.46619987488,0.04800,
 2.46639990807,0.05200,
 2.46659994125,0.04800,
 2.46679997444,0.05200,
 2.46700000763,0.04800,
 2.46720004082,0.04800,
 2.46739983559,0.04800,
 2.46759986877,0.05200,
 2.46779990196,0.04800,
 2.46799993515,0.04800,
 2.46819996834,0.05200,
 2.46840000153,0.05600,
 2.46860003471,0.05200,
 2.46879982948,0.04800,
 2.46899986267,0.04800,
 2.46919989586,0.04800,
 2.46939992905,0.06800,
 2.46959996223,0.07200,
 2.46979999542,0.05600,
 2.47000002861,0.06800,
 2.47019982338,0.05600,
 2.47039985657,0.04800,
 2.47059988976,0.04800,
 2.47079992294,0.05200,
 2.47099995613,0.05200,
 2.47119998932,0.04800,
 2.47140002251,0.05200,
 2.47160005569,0.05600,
 2.47179985046,0.05200,
 2.47199988365,0.07200,
 2.47219991684,0.05600,
 2.47239995003,0.06000,
 2.47259998322,0.05200,
 2.47280001640,0.03600,
 2.47300004959,0.05200,
 2.47319984436,0.04000,
 2.47339987755,0.02800,
 2.47359991074,0.03600,
 2.47379994392,0.05600,
 2.47399997711,0.04800,
 2.47420001030,0.04800,
 2.47440004349,0.05600,
 2.47459983826,0.04800,
 2.47479987144,0.04800,
 2.47499990463,0.04800,
 2.47519993782,0.05600,
 2.47539997101,0.04800,
 2.47560000420,0.04800,
 2.47580003738,0.05600,
 2.47599983215,0.05200,
 2.47619986534,0.05600,
 2.47639989853,0.05200,
 2.47659993172,0.05600,
 2.47679996490,0.05200,
 2.47699999809,0.04800,
 2.47720003128,0.05200,
 2.47739982605,0.04400,
 2.47759985924,0.04800,
 2.47779989243,0.04800,
 2.47799992561,0.04800,
 2.47819995880,0.04000,
 2.47839999199,0.04400,
 2.47860002518,0.04800,
 2.47879981995,0.04800,
 2.47899985313,0.05600,
 2.47919988632,0.04800,
 2.47939991951,0.04800,
 2.47959995270,0.05600,
 2.47979998589,0.04800,
 2.48000001907,0.04400,
 2.48020005226,0.05600,
 2.48039984703,0.05600,
 2.48059988022,0.04800,
 2.48079991341,0.05200,
 2.48099994659,0.04800,
 2.48119997978,0.05600,
 2.48140001297,0.01600,
 2.48160004616,0.05200,
 2.48179984093,0.04800,
 2.48199987411,0.05600,
 2.48219990730,0.06800,
 2.48239994049,0.05200,
 2.48259997368,0.05600,
 2.48280000687,0.04800,
 2.48300004005,0.04800,
 2.48319983482,0.04800,
 2.48339986801,0.04400,
 2.48359990120,0.05200,
 2.48379993439,0.04800,
 2.48399996758,0.04400,
 2.48420000076,0.05200,
 2.48440003395,0.04800,
 2.48459982872,0.04400,
 2.48479986191,0.04800,
 2.48499989510,0.04800,
 2.48519992828,0.04400,
 2.48539996147,0.05200,
 2.48559999466,0.04800,
 2.48580002785,0.04800,
 2.48599982262,0.04800,
 2.48619985580,0.02800,
 2.48639988899,0.03600,
 2.48659992218,0.04400,
 2.48679995537,0.04800,
 2.48699998856,0.05600,
 2.48720002174,0.05600,
 2.48740005493,0.06000,
 2.48759984970,0.05200,
 2.48779988289,0.05600,
 2.48799991608,0.05200,
 2.48819994926,0.04800,
 2.48839998245,0.05200,
 2.48860001564,0.02400,
 2.48880004883,0.03200,
 2.48899984360,0.04400,
 2.48919987679,0.04000,
 2.48939990997,0.04000,
 2.48959994316,0.04800,
 2.48979997635,0.06800,
 2.49000000954,0.05600,
 2.49020004272,0.05600,
 2.49039983749,0.04000,
 2.49059987068,0.04000,
 2.49079990387,0.04400,
 2.49099993706,0.04800,
 2.49119997025,0.05200,
 2.49140000343,0.05600,
 2.49160003662,0.05200,
 2.49179983139,0.04800,
 2.49199986458,0.05200,
 2.49219989777,0.04800,
 2.49239993095,0.04800,
 2.49259996414,0.05200,
 2.49279999733,0.05600,
 2.49300003052,0.05600,
 2.49319982529,0.05200,
 2.49339985847,0.04800,
